,证券简称,涨跌,总笔数,证券代码,交易日期,收盘价,最低成交价,最高成交价,成交数量,今日开盘价,市盈率,昨日收盘价,振幅,换手率,成交金额,流通股本,涨跌幅,发行总股本,交易所,流通市值,总市值
140,中国平安,-0.11,72519,601318,2017-05-31,45.07,44.82,47.13,100997789,45.0,13.2,45.18,5.15,0.932,4624877831,10832664498,-0.2435,10832664498,上交所,488228188924.86,488228188924.86
141,中国平安,0.9,46469,601318,2017-06-01,45.97,44.9,46.0,77236116,45.4,13.47,45.07,2.45,0.713,3513398064,10832664498,1.9969,10832664498,上交所,497977586973.06,497977586973.06
142,中国平安,-1.01,55730,601318,2017-06-02,44.96,44.63,46.37,82633357,45.89,13.17,45.97,3.9,0.763,3734938417,10832664498,-2.1971,10832664498,上交所,487036595830.08,487036595830.08
143,中国平安,-0.29,51479,601318,2017-06-05,44.67,44.08,45.15,78000274,44.92,13.09,44.96,2.43,0.72,3468933930,10832664498,-0.645,10832664498,上交所,483895123125.66003,483895123125.66003
144,中国平安,1.36,56360,601318,2017-06-06,46.03,44.6,46.1,96716968,44.6,13.49,44.67,3.36,0.893,4383686411,10832664498,3.0445,10832664498,上交所,498627546842.94,498627546842.94
145,中国平安,-0.05,53795,601318,2017-06-07,45.98,45.71,46.88,78820064,46.2,13.47,46.03,2.56,0.728,3645872262,10832664498,-0.1086,10832664498,上交所,498085913618.04,498085913618.04
146,中国平安,1.64,62110,601318,2017-06-08,47.62,45.82,47.65,83217137,45.9,13.95,45.98,3.99,0.768,3899227565,10832664498,3.5668,10832664498,上交所,515851483394.75995,515851483394.75995
147,中国平安,0.52,69069,601318,2017-06-09,48.14,47.5,48.77,92567674,47.7,14.1,47.62,2.67,0.855,4462205605,10832664498,1.092,10832664498,上交所,521484468933.72003,521484468933.72003
148,中国平安,0.79,63345,601318,2017-06-12,48.93,48.02,49.64,85959680,48.02,14.34,48.14,3.37,0.794,4199730273,10832664498,1.641,10832664498,上交所,530042273887.14,530042273887.14
149,中国平安,-0.49,52531,601318,2017-06-13,48.44,47.9,49.2,67046122,48.75,14.19,48.93,2.71,0.619,3245558601,10832664498,-1.0014,10832664498,上交所,524734268283.12,524734268283.12
150,中国平安,-1.23,72734,601318,2017-06-14,47.21,47.0,48.84,83401397,48.63,13.83,48.44,3.91,0.77,3974060287,10832664498,-2.5392,10832664498,上交所,511410090950.58,511410090950.58
151,中国平安,-1.03,81015,601318,2017-06-15,46.18,45.91,47.47,104198333,47.19,13.53,47.21,3.4,0.962,4833899744,10832664498,-2.1817,10832664498,上交所,500252446517.64,500252446517.64
152,中国平安,0.52,61221,601318,2017-06-16,46.7,46.1,47.18,80723142,46.1,13.68,46.18,2.34,0.745,3777604440,10832664498,1.126,10832664498,上交所,505885432056.60004,505885432056.60004
153,中国平安,1.86,66120,601318,2017-06-19,48.56,46.69,48.63,80848191,46.96,14.23,46.7,4.16,0.746,3869638235,10832664498,3.9829,10832664498,上交所,526034188022.88,526034188022.88
154,中国平安,-0.46,52231,601318,2017-06-20,48.1,47.67,48.93,61635533,48.77,14.09,48.56,2.64,0.569,2962329659,10832664498,-0.9473,10832664498,上交所,521051162353.8,521051162353.8
155,中国平安,1.33,68607,601318,2017-06-21,49.43,47.56,49.56,84975718,48.3,14.48,48.1,4.21,0.784,4147969142,10832664498,2.7651,10832664498,上交所,535458606136.14,535458606136.14
156,中国平安,-0.29,88303,601318,2017-06-22,49.14,49.05,50.47,114646405,49.2,14.4,49.43,2.9,1.058,5715913249,10832664498,-0.5867,10832664498,上交所,532317133431.72003,532317133431.72003
157,中国平安,0.58,64092,601318,2017-06-23,49.72,48.79,49.9,87371964,49.24,14.57,49.14,2.28,0.807,4310012062,10832664498,1.1803,10832664498,上交所,538600078840.56,538600078840.56
158,中国平安,0.0,67438,601318,2017-06-26,49.72,49.35,50.77,95319255,49.99,14.57,49.72,2.88,0.88,4760578482,10832664498,0.0,10832664498,上交所,538600078840.56,538600078840.56
159,中国平安,0.2,56265,601318,2017-06-27,49.92,48.93,49.95,78083585,49.7,14.63,49.72,2.08,0.721,3855524441,10832664498,0.4023,10832664498,上交所,540766611740.16003,540766611740.16003
160,中国平安,-1.31,62685,601318,2017-06-28,48.61,48.55,49.74,69132247,49.7,14.24,49.92,2.45,0.638,3393564250,10832664498,-2.6242,10832664498,上交所,526575821247.77997,526575821247.77997
161,中国平安,1.35,55235,601318,2017-06-29,49.96,48.38,50.05,75322875,48.8,14.64,48.61,3.45,0.695,3715241204,10832664498,2.7772,10832664498,上交所,541199918320.08,541199918320.08
162,中国平安,-0.35,41113,601318,2017-06-30,49.61,49.28,50.2,59863098,49.8,14.53,49.96,1.87,0.553,2974857809,10832664498,-0.7006,10832664498,上交所,537408485745.77997,537408485745.77997
163,中国平安,-0.67,47545,601318,2017-07-03,48.94,48.55,49.8,56319918,49.8,14.34,49.61,2.57,0.52,2755923273,10832664498,-1.3505,10832664498,上交所,530150600532.12,530150600532.12
164,中国平安,-1.02,55295,601318,2017-07-04,47.92,47.91,48.84,68392065,48.8,14.04,48.94,1.94,0.631,3299813382,10832664498,-2.0842,10832664498,上交所,519101282744.16003,519101282744.16003
165,中国平安,2.5,87117,601318,2017-07-05,50.42,48.0,50.7,127253722,48.0,14.77,47.92,5.63,1.175,6293926168,10832664498,5.217,10832664498,上交所,546182943989.16003,546182943989.16003
166,中国平安,0.97,81367,601318,2017-07-06,51.39,50.07,52.0,113781480,50.42,15.06,50.42,3.85,1.05,5793924188,10832664498,1.9238,10832664498,上交所,556690628552.22,556690628552.22
167,中国平安,-0.38,42384,601318,2017-07-07,51.01,50.53,51.62,53392598,51.15,14.95,51.39,2.16,0.493,2727331058,10832664498,-0.7394,10832664498,上交所,552574216042.98,552574216042.98
168,中国平安,0.12,40315,601318,2017-07-10,51.13,50.69,51.96,57077601,51.02,14.98,51.01,2.51,0.527,2938274374,10832664498,0.2352,10832664498,上交所,553874135782.74,553874135782.74
169,中国平安,0.65,54411,601318,2017-07-11,51.23,50.61,52.01,69953963,50.81,15.01,50.58,2.77,0.646,3600296755,10832664498,1.2851,10832664498,上交所,554957402232.5399,554957402232.5399
170,中国平安,-0.62,69862,601318,2017-07-12,50.61,50.42,52.5,87011734,51.36,14.83,51.23,4.13,0.803,4490986366,10832664498,-1.2102,10832664498,上交所,548241150243.77997,548241150243.77997
171,中国平安,1.02,45816,601318,2017-07-13,51.63,50.83,51.86,66534298,50.98,15.13,50.61,2.03,0.614,3418210961,10832664498,2.0154,10832664498,上交所,559290468031.74,559290468031.74
172,中国平安,1.14,51503,601318,2017-07-14,52.77,51.3,52.79,70779162,51.69,15.46,51.63,2.9,0.653,3681295002,10832664498,2.208,10832664498,上交所,571639705559.4601,571639705559.4601
173,中国平安,1.13,92218,601318,2017-07-17,53.9,52.42,55.09,140879134,53.01,15.79,52.77,5.09,1.301,7585579250,10832664498,2.1414,10832664498,上交所,583880616442.2,583880616442.2
174,中国平安,-0.43,70873,601318,2017-07-18,53.47,52.51,54.26,87902953,53.6,15.67,53.9,3.33,0.812,4697173720,10832664498,-0.7978,10832664498,上交所,579222570708.0599,579222570708.0599
175,中国平安,0.37,57774,601318,2017-07-19,53.84,53.11,54.48,77118069,53.68,15.77,53.47,2.58,0.712,4138848109,10832664498,0.692,10832664498,上交所,583230656572.3201,583230656572.3201
176,中国平安,0.17,52217,601318,2017-07-20,54.01,52.82,54.15,65919874,53.55,15.82,53.84,2.52,0.609,3528872923,10832664498,0.3158,10832664498,上交所,585072209536.98,585072209536.98
177,中国平安,-2.05,106196,601318,2017-07-21,51.96,51.9,53.28,129479193,53.2,15.22,54.01,2.66,1.195,6811105692,10832664498,-3.7956,10832664498,上交所,562865247316.08,562865247316.08
178,中国平安,0.65,58375,601318,2017-07-24,52.61,51.68,53.1,90459593,52.08,15.41,51.96,2.75,0.835,4749136592,10832664498,1.251,10832664498,上交所,569906479239.78,569906479239.78
179,中国平安,-0.3,44997,601318,2017-07-25,52.31,52.18,53.05,50683483,52.62,15.33,52.61,1.67,0.468,2670578612,10832664498,-0.5702,10832664498,上交所,566656679890.38,566656679890.38
180,中国平安,-0.42,58969,601318,2017-07-26,51.89,51.28,52.5,65761087,52.1,15.2,52.31,2.38,0.607,3403982468,10832664498,-0.8029,10832664498,上交所,562106960801.22,562106960801.22
181,中国平安,0.47,55210,601318,2017-07-27,52.36,51.09,52.74,66713294,51.85,15.34,51.89,3.23,0.616,3456657893,10832664498,0.9058,10832664498,上交所,567198313115.28,567198313115.28
182,中国平安,-0.47,37641,601318,2017-07-28,51.89,51.8,52.46,49129473,52.2,15.2,52.36,1.27,0.454,2557067863,10832664498,-0.8976,10832664498,上交所,562106960801.22,562106960801.22
183,中国平安,0.13,48425,601318,2017-07-31,52.02,51.41,52.64,61600507,51.88,15.24,51.89,2.39,0.569,3210189249,10832664498,0.2505,10832664498,上交所,563515207185.9601,563515207185.9601
184,中国平安,2.83,93309,601318,2017-08-01,54.85,52.2,54.9,114793661,52.2,16.07,52.02,5.17,1.06,6170850610,10832664498,5.4402,10832664498,上交所,594171647715.3,594171647715.3
185,中国平安,-0.81,57897,601318,2017-08-02,54.04,53.88,54.82,72381745,54.81,15.83,54.85,1.74,0.668,3925861501,10832664498,-1.4768,10832664498,上交所,585397189471.92,585397189471.92
186,中国平安,-1.12,48791,601318,2017-08-03,52.92,52.88,54.48,56531164,54.04,15.5,54.04,3.03,0.522,3036337544,10832664498,-2.0725,10832664498,上交所,573264605234.16,573264605234.16
187,中国平安,-0.98,56905,601318,2017-08-04,51.94,51.85,53.19,66608738,52.99,15.22,52.92,2.58,0.615,3494563811,10832664498,-1.8519,10832664498,上交所,562648594026.12,562648594026.12
188,中国平安,0.38,45777,601318,2017-08-07,52.32,51.53,52.84,52385217,51.91,15.33,51.94,2.54,0.484,2738587944,10832664498,0.7316,10832664498,上交所,566765006535.36,566765006535.36
189,中国平安,0.13,35182,601318,2017-08-08,52.45,51.91,52.56,36732251,52.3,15.37,52.32,1.25,0.339,1917168051,10832664498,0.2485,10832664498,上交所,568173252920.1,568173252920.1
190,中国平安,-0.39,39010,601318,2017-08-09,52.06,52.0,52.84,41073411,52.35,15.25,52.45,1.62,0.379,2149503758,10832664498,-0.7436,10832664498,上交所,563948513765.88,563948513765.88
191,中国平安,-1.33,71865,601318,2017-08-10,50.73,50.51,52.45,84642315,52.07,14.86,52.06,3.84,0.781,4333370708,10832664498,-2.5547,10832664498,上交所,549541069983.54,549541069983.54
192,中国平安,-1.15,68034,601318,2017-08-11,49.58,49.53,50.73,82814563,50.2,14.53,50.73,2.42,0.765,4147670928,10832664498,-2.2669,10832664498,上交所,537083505810.83997,537083505810.83997
193,中国平安,0.91,51825,601318,2017-08-14,50.49,49.64,51.0,79149496,49.99,14.79,49.58,2.74,0.731,3992982202,10832664498,1.8354,10832664498,上交所,546941230504.02,546941230504.02
194,中国平安,0.41,45459,601318,2017-08-15,50.9,50.6,51.56,68084953,50.8,14.91,50.49,1.9,0.629,3482968110,10832664498,0.812,10832664498,上交所,551382622948.2,551382622948.2
195,中国平安,0.31,30075,601318,2017-08-16,51.21,50.53,51.29,34085106,50.85,15.0,50.9,1.5,0.315,1735515853,10832664498,0.609,10832664498,上交所,554740748942.58,554740748942.58
196,中国平安,-0.11,31858,601318,2017-08-17,51.1,50.87,51.83,37471148,51.47,14.97,51.21,1.89,0.346,1922044261,10832664498,-0.2148,10832664498,上交所,553549155847.8,553549155847.8
197,中国平安,2.07,97649,601318,2017-08-18,53.17,51.62,53.86,117642875,52.4,15.58,51.1,4.34,1.086,6204026735,10832664498,4.0509,10832664498,上交所,575972771358.66,575972771358.66
198,中国平安,-0.14,60308,601318,2017-08-21,53.03,52.78,54.28,71615254,53.4,15.54,53.17,2.84,0.661,3834637735,10832664498,-0.2633,10832664498,上交所,574456198328.9401,574456198328.9401
199,中国平安,2.17,83172,601318,2017-08-22,55.2,53.32,55.26,100989678,53.41,16.17,53.03,3.64,0.932,5503927189,10832664498,4.092,10832664498,上交所,597963080289.6,597963080289.6
200,中国平安,0.2,51408,601318,2017-08-23,55.4,54.82,55.83,56488435,55.01,16.23,55.2,1.84,0.522,3124559298,10832664498,0.3623,10832664498,上交所,600129613189.2,600129613189.2
201,中国平安,-0.28,45256,601318,2017-08-24,55.12,54.95,56.28,56065476,55.55,16.15,55.4,2.42,0.518,3111185225,10832664498,-0.5054,10832664498,上交所,597096467129.76,597096467129.76
202,中国平安,0.71,49716,601318,2017-08-25,55.83,54.84,56.22,74310600,54.9,16.36,55.12,2.52,0.686,4147141456,10832664498,1.2881,10832664498,上交所,604787658923.34,604787658923.34
203,中国平安,0.37,61877,601318,2017-08-28,56.2,55.98,57.75,80329569,55.98,16.47,55.83,3.16,0.742,4571588753,10832664498,0.6627,10832664498,上交所,608795744787.6,608795744787.6
204,中国平安,0.86,38735,601318,2017-08-29,57.06,55.88,57.25,41677419,56.1,16.72,56.2,2.45,0.385,2365449403,10832664498,1.5302,10832664498,上交所,618111836255.88,618111836255.88
205,中国平安,-0.65,45814,601318,2017-08-30,56.41,56.26,57.63,47027718,57.0,16.53,57.06,2.44,0.434,2668794013,10832664498,-1.1392,10832664498,上交所,611070604332.1799,611070604332.1799
206,中国平安,-0.38,41951,601318,2017-08-31,56.03,55.55,56.66,48095720,56.33,16.42,56.41,2.0,0.444,2694501061,10832664498,-0.6736,10832664498,上交所,606954191822.9401,606954191822.9401
207,中国平安,0.14,45317,601318,2017-09-01,56.17,55.6,57.04,57108347,56.05,16.46,56.03,2.59,0.527,3213848068,10832664498,0.2499,10832664498,上交所,608470764852.66,608470764852.66
208,中国平安,-0.52,49911,601318,2017-09-04,55.15,54.81,55.56,48405138,55.51,16.16,55.67,1.37,0.447,2668523944,10832664498,-0.9341,10832664498,上交所,597421447064.7,597421447064.7
209,中国平安,1.14,42855,601318,2017-09-05,56.29,55.11,56.6,56376990,55.4,16.49,55.15,2.7,0.52,3153737507,10832664498,2.0671,10832664498,上交所,609770684592.42,609770684592.42
210,中国平安,-0.89,39086,601318,2017-09-06,55.4,55.09,56.38,42406310,56.05,16.23,56.29,2.34,0.392,2354829570,10832664498,-1.5811,10832664498,上交所,600129613189.2,600129613189.2
211,中国平安,-0.49,35956,601318,2017-09-07,54.91,54.83,55.82,32974056,55.6,16.09,55.4,1.81,0.304,1818266123,10832664498,-0.8845,10832664498,上交所,594821607585.1799,594821607585.1799
212,中国平安,0.11,24595,601318,2017-09-08,55.02,54.83,55.52,29032223,54.9,16.12,54.91,1.26,0.268,1601029319,10832664498,0.2003,10832664498,上交所,596013200679.9601,596013200679.9601
213,中国平安,-1.03,68925,601318,2017-09-11,53.99,53.92,55.98,80409842,55.21,15.82,55.02,3.82,0.742,4405694623,10832664498,-1.872,10832664498,上交所,584855556247.02,584855556247.02
214,中国平安,0.82,53095,601318,2017-09-12,54.81,53.61,54.87,55595400,54.48,16.06,53.99,2.35,0.513,3018230917,10832664498,1.5188,10832664498,上交所,593738341135.38,593738341135.38
215,中国平安,0.26,34342,601318,2017-09-13,55.07,54.33,55.36,39806983,54.8,16.13,54.81,1.9,0.368,2188825236,10832664498,0.4744,10832664498,上交所,596554833904.86,596554833904.86
216,中国平安,-1.05,52168,601318,2017-09-14,54.02,53.9,55.25,51019115,55.1,15.83,55.07,2.5,0.471,2769164300,10832664498,-1.9067,10832664498,上交所,585180536181.9601,585180536181.9601
217,中国平安,-0.64,55139,601318,2017-09-15,53.38,53.15,54.2,75425944,54.09,15.64,54.02,1.98,0.696,4035496824,10832664498,-1.1847,10832664498,上交所,578247630903.24,578247630903.24
218,中国平安,-0.08,54093,601318,2017-09-18,53.3,53.27,54.48,75400296,53.27,15.62,53.38,2.27,0.696,4045828546,10832664498,-0.1499,10832664498,上交所,577381017743.4,577381017743.4
219,中国平安,0.16,46210,601318,2017-09-19,53.46,53.11,54.04,62150655,53.69,15.66,53.3,1.75,0.574,3322570961,10832664498,0.3002,10832664498,上交所,579114244063.08,579114244063.08
220,中国平安,-0.38,46437,601318,2017-09-20,53.08,53.0,53.7,58718913,53.44,15.55,53.46,1.32,0.542,3132558755,10832664498,-0.7108,10832664498,上交所,574997831553.84,574997831553.84
221,中国平安,0.74,53863,601318,2017-09-21,53.82,53.01,54.24,72709201,53.16,15.77,53.08,2.32,0.671,3909123212,10832664498,1.3941,10832664498,上交所,583014003282.36,583014003282.36
222,中国平安,0.22,47470,601318,2017-09-22,54.04,53.52,54.35,54947182,53.55,15.83,53.82,1.55,0.507,2965926964,10832664498,0.4088,10832664498,上交所,585397189471.92,585397189471.92
223,中国平安,0.12,46980,601318,2017-09-25,54.16,53.82,54.73,65794494,54.05,15.87,54.04,1.69,0.607,3572267811,10832664498,0.2221,10832664498,上交所,586697109211.6799,586697109211.6799
224,中国平安,0.09,28054,601318,2017-09-26,54.25,53.95,54.33,42795845,53.99,15.89,54.16,0.7,0.395,2317837253,10832664498,0.1662,10832664498,上交所,587672049016.5,587672049016.5
225,中国平安,-0.65,36139,601318,2017-09-27,53.6,53.46,54.24,46898447,54.1,15.7,54.25,1.46,0.433,2525092409,10832664498,-1.1982,10832664498,上交所,580630817092.8,580630817092.8
226,中国平安,0.14,32003,601318,2017-09-28,53.74,53.32,53.97,39773746,53.6,15.74,53.6,1.22,0.367,2134157815,10832664498,0.2612,10832664498,上交所,582147390122.52,582147390122.52
227,中国平安,0.42,40473,601318,2017-09-29,54.16,53.43,54.35,43417231,53.72,15.87,53.74,1.72,0.401,2345094281,10832664498,0.7815,10832664498,上交所,586697109211.6799,586697109211.6799
228,中国平安,0.6,64513,601318,2017-10-09,54.76,54.71,56.5,88236199,56.1,16.04,54.16,3.27,0.815,4894508072,10832664498,1.1078,10832664498,上交所,593196707910.48,593196707910.48
229,中国平安,0.16,63152,601318,2017-10-10,54.92,53.81,55.52,96068320,54.86,16.09,54.76,3.18,0.887,5234374162,10832664498,0.2922,10832664498,上交所,594929934230.16,594929934230.16
230,中国平安,0.39,52034,601318,2017-10-11,55.31,54.55,55.72,66452795,54.9,16.2,54.92,2.14,0.613,3671752167,10832664498,0.7101,10832664498,上交所,599154673384.38,599154673384.38
231,中国平安,1.8,81848,601318,2017-10-12,57.11,55.12,57.19,89855011,55.2,16.73,55.31,3.76,0.83,5060866914,10832664498,3.2544,10832664498,上交所,618653469480.78,618653469480.78
232,中国平安,-0.03,45998,601318,2017-10-13,57.08,56.73,57.43,50815330,56.91,16.72,57.11,1.23,0.469,2898031536,10832664498,-0.0525,10832664498,上交所,618328489545.84,618328489545.84
233,中国平安,0.09,61156,601318,2017-10-16,57.17,57.09,58.55,74976923,57.5,16.75,57.08,2.56,0.692,4336232571,10832664498,0.1577,10832664498,上交所,619303429350.66,619303429350.66
234,中国平安,0.77,50468,601318,2017-10-17,57.94,57.2,58.26,63781573,57.41,16.98,57.17,1.85,0.589,3687434212,10832664498,1.3469,10832664498,上交所,627644581014.12,627644581014.12
235,中国平安,1.04,57556,601318,2017-10-18,58.98,57.87,59.03,71037948,58.06,17.28,57.94,2.0,0.656,4156056201,10832664498,1.795,10832664498,上交所,638910552092.0399,638910552092.0399
236,中国平安,0.61,60542,601318,2017-10-19,59.59,58.8,59.95,74113891,59.06,17.46,58.98,1.96,0.684,4412200243,10832664498,1.0342,10832664498,上交所,645518477435.8201,645518477435.8201
237,中国平安,-0.57,45190,601318,2017-10-20,59.02,58.64,59.45,45688147,59.0,17.29,59.59,1.38,0.422,2696601759,10832664498,-0.9565,10832664498,上交所,639343858671.9601,639343858671.9601
238,中国平安,0.86,47299,601318,2017-10-23,59.88,59.2,60.18,51239175,59.73,17.54,59.02,1.66,0.473,3066104021,10832664498,1.4571,10832664498,上交所,648659950140.24,648659950140.24
239,中国平安,0.32,51432,601318,2017-10-24,60.2,59.63,61.06,70533642,59.77,17.64,59.88,2.4,0.651,4268526176,10832664498,0.5344,10832664498,上交所,652126402779.6,652126402779.6
240,中国平安,-0.12,37177,601318,2017-10-25,60.08,59.71,60.44,38645697,60.1,17.6,60.2,1.22,0.357,2322425400,10832664498,-0.1993,10832664498,上交所,650826483039.84,650826483039.84
